date_reported,data_type_id,location_id,covid_measure_id,mean,upper,lower,dt_mean,dt_upper,dt_lower,data_class_id
1/26/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/26/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/26/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/26/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/26/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/26/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/26/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,1,145,4,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,1,145,7,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,1,145,4,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,1,145,7,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,1,145,4,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,1,145,7,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,1,145,4,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,1,145,7,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,1,145,4,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,1,145,7,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,1,145,4,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,2,145,6,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,1,145,7,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,1,145,24,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,2,145,2,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,2,145,3,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,2,145,1,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,1,145,4,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,1,145,23,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
